0.0 -0.0
100000.0 -18.54
200000.0 -35.27
300000.0 -48.54
400000.0 -57.06
500000.0 -60.0
600000.0 -57.06
700000.0 -48.54
800000.0 -35.27
900000.0 -18.54
1000000.0 -0.0
